MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,TotSF,TotBth,TotPorchSF,PoolNA,2ndFlrNA,SalePrice
60,RL,86.0,11065,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085.0,1085.0,GasA,Ex,Y,SBrkr,1970,Ex,8,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,753.0,TA,TA,Y,NA,NA,10,2006,New,Partial,1970,2.5,251,0,1,281000
80,RL,73.0,14112,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,138.0,1152.0,GasA,TA,Y,SBrkr,1152,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,NA,NA,4,2010,WD,Normal,1152,2.0,227,0,0,180500
160,RM,21.0,1680,NA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,399.0,630.0,GasA,TA,Y,SBrkr,1302,TA,6,Typ,0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,NA,NA,2,2009,WD,Normal,1302,2.5,185,0,1,119500
70,RM,60.0,6600,NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994.0,994.0,GasA,TA,N,SBrkr,2372,TA,11,Min2,0,NA,Attchd,1985.0,RFn,1.0,432.0,TA,TA,Y,NA,NA,12,2009,WD,Normal,2372,2.0,287,0,1,107500
60,RL,78.0,10140,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,638.0,832.0,GasA,TA,Y,SBrkr,1664,TA,8,Typ,1,TA,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,GdWo,NA,3,2006,WD,Normal,1664,2.5,287,0,1,162900
20,RL,60.0,8172,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,697.0,864.0,GasA,TA,Y,SBrkr,864,TA,5,Typ,0,NA,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,NA,NA,4,2006,WD,Normal,864,2.0,0,0,0,115000
20,RL,70.0,8400,NA,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,36.0,1052.0,GasA,Gd,Y,SBrkr,1052,TA,5,Typ,0,NA,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,GdWo,NA,11,2006,WD,Normal,1052,2.5,356,0,0,138500
20,RL,80.0,8700,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,344.0,1120.0,GasA,Gd,Y,SBrkr,1128,TA,6,Typ,0,NA,Attchd,1963.0,RFn,2.0,525.0,TA,TA,Y,MnPrv,NA,12,2008,WD,Normal,1128,3.0,335,0,0,155000
180,RM,35.0,3675,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,0.0,547.0,GasA,Gd,Y,SBrkr,1072,TA,5,Typ,0,NA,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,NA,NA,6,2006,New,Partial,1072,3.0,44,0,0,140000
60,RL,313.0,63887,NA,IR3,Bnk,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,466.0,6110.0,GasA,Ex,Y,SBrkr,5642,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2.0,1418.0,TA,TA,Y,NA,NA,1,2008,New,Partial,5642,4.5,506,1,1,160000
20,RL,75.0,7500,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,0.0,1246.0,GasA,Ex,Y,SBrkr,1246,Gd,6,Typ,0,NA,Attchd,1959.0,RFn,1.0,305.0,TA,TA,Y,GdPrv,NA,5,2010,WD,Normal,1246,2.5,218,0,0,154000
60,RL,64.0,10762,NA,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,284.0,978.0,GasA,Ex,Y,SBrkr,1983,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2.0,490.0,TA,TA,Y,NA,NA,5,2009,WD,Normal,1983,2.5,0,0,1,225000
70,RL,70.0,7500,NA,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,224.0,771.0,GasA,Fa,Y,SBrkr,1494,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,213.0,TA,TA,P,NA,NA,11,2009,WD,Normal,1494,1.0,224,0,1,177500
60,RL,92.0,10120,NA,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,425.0,1165.0,GasA,Ex,Y,SBrkr,2526,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,844.0,TA,TA,Y,NA,NA,12,2006,WD,Normal,2526,3.5,387,0,1,290000
20,RL,73.0,8688,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,Gd,7,Typ,0,NA,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,NA,NA,4,2006,WD,Normal,1616,2.0,267,0,0,232000
160,RM,32.0,3363,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,976.0,GasA,Ex,Y,SBrkr,1708,Gd,7,Maj1,0,NA,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,NA,NA,4,2006,WD,Normal,1708,2.0,40,0,1,130000
20,RL,108.0,13173,NA,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,80.0,1652.0,GasA,Ex,Y,SBrkr,1652,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,NA,NA,11,2009,WD,Normal,1652,3.0,506,0,0,325000
120,RL,48.0,6955,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368.0,1368.0,GasA,Ex,Y,SBrkr,1368,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,474.0,TA,TA,Y,NA,NA,9,2006,New,Partial,1368,2.0,167,0,0,202500
20,RL,60.0,8072,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,244.0,990.0,GasA,Ex,Y,SBrkr,990,TA,5,Typ,0,NA,Detchd,2000.0,Unf,2.0,480.0,TA,TA,Y,NA,NA,5,2009,WD,Normal,990,2.0,64,0,0,138000
20,RM,100.0,12000,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,172.0,924.0,GasA,Ex,Y,SBrkr,1122,Gd,6,Typ,0,NA,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,GdWo,NA,5,2008,WD,Normal,1122,2.0,36,0,0,147000
20,RL,67.0,7153,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,78.0,1278.0,GasA,Gd,Y,SBrkr,1294,Gd,6,Typ,0,NA,Attchd,1991.0,RFn,2.0,496.0,TA,TA,Y,GdWo,NA,6,2008,WD,Normal,1294,3.0,163,0,0,179200
20,RL,100.0,17500,NA,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,496.0,1902.0,GasA,TA,Y,SBrkr,1902,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,NA,NA,5,2010,WD,Normal,1902,3.0,369,0,0,335000
20,RL,68.0,8814,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,349.0,1274.0,GasA,Ex,Y,SBrkr,1274,Gd,6,Typ,0,NA,Attchd,2005.0,RFn,2.0,508.0,TA,TA,Y,NA,NA,1,2007,New,Partial,1274,3.0,362,0,0,203000
60,RL,89.0,9572,NA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,971.0,1453.0,GasA,Ex,Y,SBrkr,2810,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd,Y,NA,NA,6,2007,WD,Normal,2810,2.5,500,0,1,302000
60,RL,108.0,14774,NA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393.0,1393.0,GasA,Ex,Y,SBrkr,2599,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,NA,NA,5,2010,WD,Normal,2599,2.5,698,0,1,333168
20,RL,60.0,8190,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,216.0,948.0,GasA,Ex,Y,SBrkr,948,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,NA,NA,10,2007,WD,Normal,948,2.0,36,0,0,119000
60,RL,85.0,11075,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,176.0,952.0,GasA,TA,Y,SBrkr,2112,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,NA,NA,6,2008,WD,Normal,2112,2.5,280,0,1,206900
20,RL,61.0,10226,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,860.0,TA,TA,Y,NA,NA,1,2009,WD,Normal,1630,3.0,214,0,0,295493
120,FV,47.0,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1352.0,1352.0,GasA,Ex,Y,SBrkr,1352,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,466.0,TA,TA,Y,NA,NA,4,2007,New,Partial,1352,2.0,241,0,0,208900
20,RL,70.0,14781,NA,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,NA,NA,8,2006,WD,Normal,1787,2.0,348,0,0,275000
20,RL,75.0,10215,NA,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,372.0,864.0,GasA,Ex,Y,SBrkr,948,TA,5,Typ,0,NA,Attchd,1954.0,Unf,1.0,248.0,TA,TA,Y,NA,NA,2,2007,WD,Normal,948,1.0,0,0,0,111000
20,RL,70.0,8400,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,628.0,1478.0,GasA,Gd,Y,SBrkr,1478,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,NA,NA,6,2009,WD,Normal,1478,2.5,330,0,0,156500
20,RL,51.0,6627,NA,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,NA,0.0,0.0,Floor,TA,N,SBrkr,720,TA,4,Typ,0,NA,Detchd,1955.0,Unf,1.0,287.0,TA,Fa,Y,NA,NA,7,2008,WD,Normal,720,1.0,0,0,0,72500
60,RL,107.0,10186,NA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,76.0,750.0,GasA,Ex,Y,SBrkr,1923,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,NA,NA,6,2010,WD,Normal,1923,3.5,279,0,1,190000
30,RL,50.0,5330,NA,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,140.0,420.0,GasA,Gd,Y,SBrkr,708,Fa,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,NA,NA,12,2009,WD,Normal,708,1.0,164,0,0,82500
20,RL,75.0,9986,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1795.0,1795.0,GasA,Ex,Y,SBrkr,1795,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,895.0,TA,TA,Y,NA,NA,2,2007,New,Partial,1795,2.0,49,0,0,147000
30,RM,40.0,3636,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796.0,796.0,GasA,Fa,N,SBrkr,796,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,MnPrv,NA,1,2008,WD,Normal,796,1.0,100,0,0,55000
30,RH,70.0,4270,NA,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,0.0,544.0,GasA,Ex,Y,SBrkr,774,Gd,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,NA,NA,5,2007,WD,Normal,774,1.0,286,0,0,79000
20,RL,60.0,6600,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,175.0,816.0,GasA,Ex,Y,SBrkr,816,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,MnPrv,NA,10,2008,WD,Normal,816,1.5,0,0,0,130500
50,RM,60.0,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1017.0,1510.0,GasW,Ex,Y,SBrkr,2792,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2.0,520.0,Fa,TA,Y,MnPrv,Shed,6,2008,WD,Normal,2792,2.0,1027,0,1,256000
60,RL,63.0,9084,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,935.0,935.0,GasA,Gd,Y,SBrkr,1632,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,462.0,TA,TA,Y,NA,NA,6,2006,WD,Normal,1632,2.5,28,0,1,176500
20,RL,85.0,10000,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588.0,1588.0,GasA,Ex,Y,SBrkr,1588,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,825.0,TA,TA,Y,NA,NA,12,2007,WD,Normal,1588,2.0,189,0,0,227000
80,RL,55.0,10780,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,428.0,911.0,GasA,Gd,Y,SBrkr,954,TA,6,Typ,0,NA,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,NA,NA,7,2006,WD,Normal,954,1.0,0,0,0,132500
20,RL,67.0,8877,NA,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,126.0,816.0,GasA,Ex,Y,SBrkr,816,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,NA,NA,5,2009,WD,Normal,816,2.0,0,0,0,100000
50,RM,60.0,7200,NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,803.0,803.0,GasA,Ex,Y,SBrkr,1360,Gd,6,Typ,0,NA,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,MnPrv,NA,7,2006,WD,Normal,1360,1.5,255,0,1,125500
160,RM,24.0,2368,NA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0.0,765.0,GasA,TA,Y,SBrkr,1365,TA,7,Min1,0,NA,Attchd,1970.0,Unf,2.0,440.0,TA,TA,Y,NA,NA,5,2009,WD,Normal,1365,1.5,36,0,1,125000
20,RL,80.0,9650,NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,664.0,1350.0,GasA,TA,Y,SBrkr,1334,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,630.0,TA,TA,Y,NA,NA,4,2009,WD,Normal,1334,2.5,16,0,0,167900
90,RL,87.0,9246,NA,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656.0,1656.0,GasA,TA,Y,SBrkr,1656,TA,8,Typ,0,NA,Detchd,1973.0,Unf,2.0,506.0,TA,TA,Y,NA,NA,11,2008,WD,Normal,1656,2.0,211,0,0,135000
30,RM,153.0,4118,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693.0,693.0,Grav,Fa,N,FuseA,693,Fa,4,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,NA,NA,3,2006,WD,Normal,693,1.0,20,0,0,52500
60,RL,95.0,13450,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,216.0,916.0,GasA,Ex,Y,SBrkr,1861,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2.0,492.0,TA,TA,Y,NA,NA,6,2006,WD,Normal,1861,3.5,237,0,1,200000
20,RL,120.0,9560,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,504.0,864.0,GasA,Ex,Y,SBrkr,864,TA,5,Typ,0,NA,Attchd,1972.0,RFn,1.0,288.0,TA,TA,Y,NA,NA,6,2006,WD,Normal,864,1.0,0,0,0,128500
20,RL,70.0,8294,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858.0,858.0,GasA,TA,Y,SBrkr,872,TA,5,Typ,0,NA,Detchd,1974.0,Unf,4.0,480.0,TA,TA,Y,GdWo,NA,6,2007,WD,Normal,872,1.0,0,0,0,123000
20,RL,66.0,13695,NA,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,300.0,1114.0,GasA,Ex,Y,SBrkr,1114,Gd,6,Typ,0,NA,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,NA,NA,7,2008,WD,Normal,1114,2.0,78,0,0,155000
60,RL,70.0,9375,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1284.0,1284.0,GasA,Ex,Y,SBrkr,2169,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,647.0,TA,TA,Y,NA,NA,8,2007,WD,Normal,2169,2.5,279,0,1,228500
50,RL,57.0,7558,NA,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,896.0,896.0,GasA,Gd,Y,SBrkr,1913,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2.0,342.0,Fa,Fa,Y,NA,NA,3,2009,WD,Normal,1913,1.5,0,0,1,177000
60,RL,85.0,11103,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,728.0,GasA,Ex,Y,SBrkr,1456,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2.0,440.0,TA,TA,Y,NA,NA,7,2007,New,Partial,1456,2.5,0,0,1,155835
30,RM,50.0,6000,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,710.0,960.0,GasA,Gd,Y,FuseA,960,Fa,5,Typ,0,NA,Detchd,1997.0,Unf,1.0,308.0,TA,TA,Y,NA,NA,7,2007,WD,Normal,960,1.0,168,0,0,108500
20,RL,80.0,20781,NA,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1203.0,1568.0,GasA,TA,Y,SBrkr,2156,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2.0,508.0,Gd,TA,Y,NA,NA,6,2006,WD,Normal,2156,2.0,370,0,0,262500
20,RL,93.0,15306,NA,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1652.0,1732.0,GasA,Ex,Y,SBrkr,1776,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,TA,Y,NA,NA,5,2007,New,Partial,1776,3.0,0,0,0,283463
